,client_name,u_id,al_name,al_id,score,al_review,date
1548,강*혁,13,려 고구마 증류소주 40%,358,5.0,"제가 담화에서 만난 증류주 중에 저한테 원탑
맛나요 가격대가 좀 있지만.. ㅋㅋㅋ
벌써 몇병째인지... 또 사러 갑니다...",2021.12.26
1549,김*덕,580,려 고구마 증류소주 40%,358,4.0,아주 깔끔한 맛이 좋은데 제게는 가격이 조금 아쉽네요,2021.12.08
1550,김*동,1001,려 고구마 증류소주 40%,358,5.0,맛있게 잘먹었습니다~!,2021.10.24
1551,로즈버블,585,려 고구마 증류소주 40%,358,5.0,,2021.11.18
1552,머스튼,523,려 고구마 증류소주 40%,358,5.0,아버지 선물로 좋아요!!,2022.07.08
1553,신*호,1000,려 고구마 증류소주 40%,358,5.0,끝미에 느껴지는 고구마 향인지 독특하네요,2022.01.21
1554,인행,528,려 고구마 증류소주 40%,358,5.0,맛과향이 훌륭하네요,2022.05.15
1555,최*경,812,려 고구마 증류소주 40%,358,5.0,어르신들이 좋아해요,2021.10.11
1556,허*욱,785,려 고구마 증류소주 40%,358,5.0,일본소주 못지 않은 고구마 소주라고 생각되네요,2022.03.14
1557,ssung,91,려 증류소주 25%,345,5.0,너무 맛있다고 후기가 자자해서 선물용으로 구입했어요 포장 안전하게 잘왔어요 :),2022.01.21
1558,권*정,362,려 증류소주 25%,345,3.0,그냥 그럭저럭 했어요..,2022.07.13
1559,김*구,1003,려 증류소주 25%,345,4.5,마시기 부담되지 않고 편합니다.,2022.03.16
1560,담화맨,85,려 증류소주 25%,345,5.0,"정말 맛있어요. 기성업체에서 만든 만큼 완성도가높고, 밸런스가 딱 잡혀있는 멋진 술입니다.",2021.12.08
1561,박*수,107,려 증류소주 25%,345,4.5,"향이 아주 좋음, 끝 맛이 쌉싸름하지만 계속 땡기는 술",2021.07.01
1562,재정신은해롭다,1004,려 증류소주 25%,345,5.0,,2022.03.04
1563,주드,652,려 증류소주 25%,345,5.0,생각보다 맛있습니다,2022.07.23
1564,찐빵이,1002,려 증류소주 25%,345,4.5,,2022.07.12
1565,탈퇴회원,43,려 증류소주 25%,345,5.0,"첫맛은 씁쓸하지만, 뒷맛은 개운하네요.",2022.04.25
1566,토토누나,241,려 증류소주 25%,345,5.0,긋!!! 깔끔하고 좋습니다 :),2022.07.07
1567,황*주,261,려 증류소주 25%,345,4.5,좋은 맛 강력한 맛 괜찮은 맛,2022.02.24
1568,ssung,91,려 증류소주 40%,324,5.0,너무 맛있다고 후기가 자자해서 선물용으로 구입했어요 포장 안전하게 잘왔어요 :),2022.01.21
1569,김*수,45,려 증류소주 40%,324,5.0,술 같지도 않은 술 사이에서 옳게 된 전통주는 정말 이런 것이다 할 만한 수준,2021.11.20
1570,김*욱,872,려 증류소주 40%,324,5.0,요즘엔 소주보다 이런 독한 증류주가 더 잘 맞는 것 같습니다. 좋네요.,2021.11.06
1571,김*정,204,려 증류소주 40%,324,5.0,가장 좋아하는 증류소주에요. 친구들 중에서는 호불호가 다소 갈리는 편이에요. 깔끔하게 떨어지는 맛이에요.,2022.06.30
1572,류*흠,789,려 증류소주 40%,324,4.5,술안에 감도는 고구마향과 맛이 술의 고소함을 주어 독한 술임에도 부드럽게 넘어간다는 느낌이 들었다,2021.09.10
1573,박*규,1006,려 증류소주 40%,324,5.0,깔끔하고 엄청 맛있네요 도수의 비해 술술 넘어갑니다,2021.10.31
1574,박*정,332,려 증류소주 40%,324,5.0,술의 향이 강하네요 그래도 맛있어요,2022.01.01
1575,박*훈,920,려 증류소주 40%,324,5.0,고도수인데도 마셨을때 깔끔하고 향도 좋아요!,2021.09.25
1576,서*강,1008,려 증류소주 40%,324,5.0,부드럽고 은은한 맛으로 도수가 느껴지지 않을 정도네요.,2021.05.06
1577,서*강,1008,려 증류소주 40%,324,5.0,40도라고 느껴지지 않을만큼 부드럽네요. 끝맛메 고구마 맛이 납니다.,2021.05.06
1578,신*성,1007,려 증류소주 40%,324,5.0,얼음넣어먹어야 맛있어요 향이 좋아요 얼음넣어먹으면 술냄새 안나고 취기만 올라서 기분좋더라고요,2021.07.29
1579,우*영,874,려 증류소주 40%,324,5.0,정말 맛있을거 같아요 감사합니다,2021.11.07
1580,유*혁,1009,려 증류소주 40%,324,5.0,향도 좋고 맛도 깔끔해요. 40도라서 더 좋아요..,2021.04.02
1581,이*민,167,려 증류소주 40%,324,5.0,"고구마 소주 첫 도전 괜찮았습니다.
향이 좋고 조금 화려한 맛? 그런 느낌이였어용",2021.11.13
1582,이*연,472,려 증류소주 40%,324,3.0,그냥도 마셔보고 얼음을 넣어서도 마셔봤는데 제 입맛엔 안맞는 것 같아요. 한번 맛본걸로....,2022.01.01
1583,이*태,478,려 증류소주 40%,324,5.0,,2021.06.21
1584,이*훈,53,려 증류소주 40%,324,5.0,증류주 두번째로 먹어봤는데 맛있네요,2022.01.12
1585,인행,528,려 증류소주 40%,324,4.5,맛과 향이 훌륭하네요,2022.05.15
1586,테이,1005,려 증류소주 40%,324,5.0,"40도라서 겁 먹었는데 40도가 쓰고 독하지 않고

깔끔하게 넘어가고 넘어간 뒤에 밀려오는 향과 목 넘김이 기가 막힙니다!

저희 아버지가 도수 높은 술은 잘 안드시는데 남은 것 다 드셨어요 ㅋㅋㅋ",2022.01.05
1587,강*희,9,막시모,1107,5.0,아직 마시진 않았는데 기대됩니다.,2022.04.16
1588,김*삼,488,막시모,1107,5.0,맛이 있어요,2022.03.23
1589,김*형,250,막시모,1107,5.0,"지인들과 함께 했는데
향도좋고 맛있어요",2022.05.21
1590,김*형,250,막시모,1107,5.0,"향이 너무 좋아요~~~
목넘김도 부드럽고~~~
모임에서 고급스럽게 마실수있어서좋아요",2022.04.22
1591,김*형,250,막시모,1107,5.0,"현재 최애 술이되버렸어요~~~~
향에 취하고 맛에 취하고
깔끔한 술이라 너무 좋아요",2022.01.25
1592,김*형,250,막시모,1107,5.0,향에 반하고 맛에 반하고 뒷끝이 없어서 너무 좋아요~~~^^,2022.01.25
1593,김*형,250,막시모,1107,5.0,"몇번이나 재구매 하는지 몰라요~~~~
깔끔하고 입안에 남는 향이 너무 고급스러워요",2022.01.25
1594,밀밀,1013,막시모,1107,5.0,설명 그대로 풍선껌향이 달달한 너무너무 맛있는 술이에요. 그냥 마시면 독한 술이 맞는 느낌은 나는데 달달한 향이 계속 입에 남아서 계속 손이 가요. 정말 왜 이제 마셨지? 싶을정도로 맛있어요!,2021.11.07
1595,박*연,449,막시모,1107,5.0,,2022.07.21
1596,박*연,449,막시모,1107,4.5,,2022.07.21
1597,시저,1012,막시모,1107,4.0,향도 강하게나서 너무 좋고 특히 40도라는 도수가 무색할정도로 부드러워요 오미자 특유에 산미와 쓴맛이 강해서 기름진 음식과 먹어도 굉장히 잘어울립니다 대신 향이 너무 진해서 음식과 같이먹을때 조금 향이 방해될때도 있을것 같아요,2021.12.10
1598,이*진,181,막시모,1107,4.0,마치 풍선껌 같은 향과 달콤한 맛이 인상적입니다,2022.03.13
1599,임*영,157,막시모,1107,5.0,오미자 증류주라니 너무 기대되서 샀어요 나중에 맛보려고 쟁여놨어요 기대기대,2021.11.19
1600,정민구,1010,막시모,1107,5.0,향도 맛도 좋습니다,2022.05.26
1601,허*진,1011,막시모,1107,5.0,다른 리뷰에서 말하는 풍선껌 향이 어떤건지 뚜껑을 따자마자 알게되긴 하는데 실질적으로 잔에 담고 마시면 마실 때는 알콜 느낌때문에 향이 줄어서 거부감이 있을만큼은 아니고 마신 후에는 은은하게 향이 돌아서 좋습니다.,2022.04.17
1602,GERRARD,573,만월 24%,1043,5.0,아직 먹어보지 않았지만 기대됩니다,2022.02.04
1603,peppa,911,만월 24%,1043,4.5,"오픈과 동시에 강렬한 베리향이 맞이하는데, 마실 때는 증류주 특유의 향과 깔끔함이 돋보입니다! 기분좋게 마실 수 있는 술인 것 같습니다!",2022.01.08
1604,권*열,494,만월 24%,1043,4.5,스파이시하고 복분자향이 확퍼지네여. 따뜻한맛이 참좋습니다.,2022.01.18
1605,노마드,153,만월 24%,1043,4.5,,2022.07.06
1606,든진,46,만월 24%,1043,5.0,,2022.02.16
1607,박*욱,1015,만월 24%,1043,4.0,,2022.01.15
1608,우*영,874,만월 24%,1043,5.0,지난번에 먹고 맛있어서 또 시켰어요 ㅋㅋㅋㅋ,2022.04.11
1609,이*,551,만월 24%,1043,4.5,굳굳 향이 정말좋고 깔끔해요,2022.07.06
1610,철스,522,만월 24%,1043,4.5,첫느낌은 강한듯하지만 부드러움이 남는 느낌,2022.07.26
1611,현랑이,1014,만월 24%,1043,5.0,술 취향이 다른 사람끼리 마셨는데도 다들 맛있게 마셨어요,2022.07.29
1612,HC,1021,만월 40%,1054,5.0,매화향은 가득하면서도 증류주라 그런지 깔끔한 맛이예요!,2022.04.21
1613,ultravet,1019,만월 40%,1054,4.5,,2022.05.11
1614,경*은,704,만월 40%,1054,5.0,"선물용으로 구입했는데, 도수가 높지만 깔끔하게 넘어가는 맛이 좋았어요",2022.07.23
1615,광협,1016,만월 40%,1054,5.0,역시 포장도 제품도 굿,2022.08.02
1616,김*구,1003,만월 40%,1054,4.0,빠른 배송 감사합니다.,2022.05.02
1617,김*덕,580,만월 40%,1054,5.0,달콤하고 깨끗한 맛이 좋아요,2021.12.08
1618,김*령,1024,만월 40%,1054,5.0,맛있게 마셨습니다.,2022.03.08
1619,김*우,161,만월 40%,1054,5.0,"포장도 이쁘고, 기대됩니다....",2022.05.24
1620,김*호,408,만월 40%,1054,4.5,향이 좋아요,2022.04.30
1621,김필균,1020,만월 40%,1054,5.0,좋습니다 ㅎ 손님와서 한잔,2022.05.03
1622,또롱치치,1027,만월 40%,1054,5.0,향이엄청좋아요,2021.11.30
1623,라스콜리노프,569,만월 40%,1054,4.5,맛있어요. 알콜감 적으며 작열감 좋아요. 깔끔합니다.,2022.05.27
1624,뤄비,942,만월 40%,1054,4.0,음... 살짝 달아서 단거 좋아하시는 분들에게는 안맞을거 같아요,2022.05.24
1625,마정,931,만월 40%,1054,5.0,아직 맛보진않았지만 배송빠르고 빨리마시고싶네요,2022.01.25
1626,박*호,566,만월 40%,1054,5.0,복분자향이 정말 강렬한 화려한 증류주입니다.,2022.06.29
1627,백*라,1022,만월 40%,1054,3.5,알콜 냄새가 나서 좀 아쉬운 느낌,2022.04.10
1628,상실인,906,만월 40%,1054,5.0,아직 마시기 전이지만 상당히 기대가 됩니다,2022.01.06
1629,새우깡,1018,만월 40%,1054,3.5,"향이 좋아요
믹싱하기 어려워요",2022.05.24
1630,선*혁,1028,만월 40%,1054,5.0,,2021.10.29
1631,신*철,235,만월 40%,1054,4.0,"친구들과 마셨는데..
다들 좋아 하네요",2022.08.09
1632,쑹쑹이,828,만월 40%,1054,4.0,도수는 높은데 복분자 맛보다는 일반 쥬스 맛이내요 ㅋ 가성비는 좋습니다.,2022.07.15
1633,안*진,1023,만월 40%,1054,5.0,사이다에타머그니까 궁합좋네요~,2022.03.15
1634,유용크,1017,만월 40%,1054,5.0,만월은 증류주인데 향이 풍부하고 달달하더라고요 블루베리향이 엄청 강했어요! 고도수의 술을 즐겨 마시는데 만월은 21도 짜리가 더 좋았던것같아요!,2022.07.25
1635,임*영,157,만월 40%,1054,5.0,구독으로 25도 먹어보고 궁굼해서 주문 했어요 기대됩니다,2021.11.20
1636,제철아메리카노,1025,만월 40%,1054,5.0,선물로 줬는데 너무 맛있어서 필름이 끊겼다는군요,2022.03.07
1637,최*은,7,만월 40%,1054,4.0,,2022.05.05
1638,추사,380,만월 40%,1054,5.0,완전 맛있고 향이 좋아요!!,2022.08.08
1639,침착한구로,180,만월 40%,1054,4.5,생각보다 맛있습니다!,2022.05.03
1640,허*환,766,만월 40%,1054,5.0,향이 은은하게 올라오는게 너무 좋아요,2022.03.20
1641,황소,1026,만월 40%,1054,5.0,생각보다 복분자 보다 체리맛같은 느낌이네요,2022.02.04
1642,히지,294,만월 40%,1054,5.0,술담화 구독으로 마셔보고 너무 좋아서 또 시켜서 먹었어요. 토닉워터랑 같이 마시면 너무 좋더라구요ㅠㅠ,2021.10.26
1643,Elisa,1039,매실원주,77,4.5,,2022.06.23
1644,GERRARD,573,매실원주,77,5.0,매실향이 가득하니 디저트와 먹기 좋네요,2022.02.04
1645,JKBeNI,1071,매실원주,77,4.0,"한번에 털어마셔야 향도 맛도 더 잘 느껴지는 것 같아요. 매실향이 기분좋을정도로 느껴졌어요
알코올맛이 아에 안느껴지지는 않지만 간단하게 먹을 수 있는 술이에요!
잘 마셨습니다",2021.12.21
1646,SEAN,805,매실원주,77,5.0,달달한 맛이라해서 주문해 봤네요,2022.01.11
1647,Seal,1042,매실원주,77,5.0,"모든 음식에 어우러지는 범용성, 매화수보다 자극적이지 않은 상위호환.",2022.06.20
1648,Seal,1042,매실원주,77,5.0,매화수보다 자극적이지 않은 상위호환. 모든 음식에 어우러지는 범용성까지.,2022.02.28
1649,Seungs2,1057,매실원주,77,5.0,,2022.02.09
1650,adhpol,525,매실원주,77,5.0,,2022.06.29
1651,c9510077,570,매실원주,77,4.5,매실 맞네요. 맛있어요,2022.04.05
1652,ioi,1055,매실원주,77,4.0,깔끔하고 가볍게 즐기기 좋습니다. 페어링도 어디에나 잘 맞는듯 합니다.,2022.03.18
1653,ssumer,538,매실원주,77,5.0,달달하고 가성비 워낙 좋아서 혼술 및 선물용으로 또 구애했어요ㅎㅎ,2022.05.18
1654,ssumer,538,매실원주,77,5.0,"그렇게 달지도, 쓰지도 않은 맛입니다! 가볍게 먹기 좋네요",2022.04.24
1655,간장게장,258,매실원주,77,5.0,달달하고 포장도 귀여워서 친구한테 선물로 보냈는데 아주 굿굿입니다 ?,2022.03.14
1656,갓더,899,매실원주,77,4.5,매실주였습니다 깔끔해서 좋았어요,2022.05.24
1657,강*솔,86,매실원주,77,5.0,매화수보다 훨씬 맛나요 ㅎㅎㅎ 달달하고 좋음!!!,2022.02.15
1658,강*연,532,매실원주,77,3.0,진한 매실약주같음 얼음이 필요 진해도 너무진했다 매화수를 생각했다면 감짝놀랠수있음,2020.02.04
1659,강*원,1032,매실원주,77,5.0,,2022.07.21
1660,강*진,17,매실원주,77,5.0,알콜 향이 역하지 않고 진한 매실향이 좋습니다.,2021.02.06
1661,강*진,17,매실원주,77,5.0,알콜 향이 역하지 않고 진한 매실향이 좋습니다.,2021.02.06
1662,강*진,17,매실원주,77,5.0,알콜 향이 역하지 않고 진한 매실향이 좋습니다.,2021.02.06
1663,강*창,1045,매실원주,77,5.0,,2022.05.22
1664,거짓신사,456,매실원주,77,5.0,"아직 먹어보지 않았어요
포장은 잘왔어요",2022.01.09
1665,경*은,704,매실원주,77,5.0,"깔끔하고 매실 맛이 좋아서, 친구들과 기분좋게 가볍게 즐기기 좋은 술이에요",2022.07.23
1666,고*리,1091,매실원주,77,5.0,리뷰가 좋아서 주문했는데 진짜 맛있어요 고급진 매화수맛!,2021.03.15
1667,고*미,869,매실원주,77,5.0,평소 매실을 좋아하는데 현재 시판되는 매실주 중 제일 맛있구 귀여워용??,2021.08.02
1668,고롱,767,매실원주,77,2.0,아 두병세트로 샀는데 입맛에 안맞음....,2022.01.22
1669,고재,152,매실원주,77,5.0,너무맛있음 재구매의사 빵빵,2022.07.06
1670,고재,152,매실원주,77,4.5,너무맛있어요!! 쥬스인줄 ㅎㅎ,2022.07.06
1671,권*열,494,매실원주,77,5.0,달달하고 상큼하고 술술넘어가요,2022.01.09
1672,권*호,288,매실원주,77,5.0,두말할거없이 그냥 최고의 가성비,2021.10.18
1673,권*호,288,매실원주,77,5.0,언제먹어도 달콤하고 마시썽,2021.10.18
1674,권*호,288,매실원주,77,5.0,맨날시켜도 후회하지 않는 매실주. 꿀맛이 진합니다.,2021.05.04
1675,권*호,288,매실원주,77,5.0,꿀맛이 달달하고 매실함도 좋음. 언더록으로 한잔 가볍게할수있음. 꿀의 맛이 꽤 강해서 호불호가 갈릴수있으나 오히려 안주없이도 홀짝홀짝 들이키게됨,2021.02.18
1676,김*경,230,매실원주,77,5.0,술맛이 깔끔하고 좋아요,2021.09.08
1677,김*광,1087,매실원주,77,4.5,달달하고 살짝 새콤하고 맛있네요. 매실 느낌 잘 나요,2021.07.09
1678,김*규,274,매실원주,77,4.5,매실원주 완전 맛있어요 강추합니다,2022.06.14
1679,김*규,274,매실원주,77,5.0,매실원주 너무 맛있습니다.,2022.03.26
1680,김*규,274,매실원주,77,5.0,매실원주 너무 맛있습니다.,2022.03.26
1681,김*규,274,매실원주,77,5.0,매실원주 너무 맛있습니다.,2022.03.26
1682,김*남,309,매실원주,77,4.0,"생각했던 맛이 아니여서 좀 실망했지만 단맛이 약한것을 좋아하는 분은 좋아할듯합니다.
시중의 매실주보다는 고급진 맛이에요 ㅎ",2021.11.16
1683,김*덕,580,매실원주,77,4.0,생각보다 너무 달아서 제게는 별로입니다.,2021.12.24
1684,김*로,1080,매실원주,77,5.0,저렴하게 맛있는 술샀네요 ㅎㅎ,2021.09.20
1685,김*린,1096,매실원주,77,5.0,술담화에서 처음 주문해서 마셔보는 술인데요 가볍고 달달해서 부담 없이 마실 수 있었습니다. 가격도 부담스럽지 않고 병도 귀엽네요!,2020.09.23
1686,김*서,444,매실원주,77,4.0,"달짝지근하고 깔끔한 매실 맛 술이에요
매화수 상위버전",2021.09.22
1687,김*석,1084,매실원주,77,5.0,생각보다 더 맛있었어요!,2021.09.09
1688,김*성,695,매실원주,77,4.5,말그대로 매실원주 깔끔함,2022.07.08
1689,김*수,45,매실원주,77,5.0,지인들과 홈파티에서 마시려고 주문 하였습니다.,2021.11.18
1690,김*수,45,매실원주,77,4.5,일반 매실주보다 고급지고 맛잇어요,2021.10.13
1691,김*식,184,매실원주,77,5.0,,2022.02.11
1692,김*식,184,매실원주,77,5.0,두잔 마시구 훅 갔어요,2021.12.30
1693,김*애,189,매실원주,77,5.0,향이 좋고 목넘김이 좋아요,2022.07.14
1694,김*애,189,매실원주,77,5.0,"항상 즐겨먹는 술이예요 향도 좋고 맛있어요
파스타에도 잘어울려요",2022.07.14
1695,김*애,189,매실원주,77,5.0,"매실좋아하면 모두들 좋아할꺼같아요
해산물도 육류에도 잘어울려요
그리고 맛있습니다",2021.11.05
1696,김*애,189,매실원주,77,5.0,"향이좋고 맛도 좋아요
캠핑에가져갔는데 모든요리에 잘어울리는 술입니다",2021.11.05
1697,김*연,305,매실원주,77,4.0,달달한 꿀매실차를 마시는 느낌입니다. 상당히 많이 답니다. 와인에 비하자면 모스카토 다스티 정도의 단맛이에요. 산미는 아주 약하게 있고 달달해요 부드럽게 넘어가고 알콜 느낌이 약하다는 점에서 점수 주고 싶네요.,2019.10.22
