c_id,c_name,id,alname,al_star,date
903,유난스러운쥴리,310,담화탁주,5,2021.01.07
903,유난스러운쥴리,208,세종대왕어주 약주,5,2021.12.14
903,유난스러운쥴리,257,토박이 한산 소곡주,5,2021.12.02
903,유난스러운쥴리,257,토박이 한산 소곡주,5,2021.02.17
903,유난스러운쥴리,190,고도리 복숭아 와인,5,2021.12.14
903,유난스러운쥴리,190,고도리 복숭아 와인,5,2021.12.02
903,유난스러운쥴리,222,요새로제,5,2022.06.13
904,유러버,70,서울의 밤,4,2022.07.06
904,유러버,1094,고도리 샤인머스캣 와인 (망고포도),3.5,2022.07.06
904,유러버,190,고도리 복숭아 와인,3.5,2022.07.06
904,유러버,294,고도리 자두 와인,3,2022.07.06
905,유리12,82,추사 애플 와인,4.5,2022.03.02
906,유리구두,1092,안동소주 일품 40% 골드,5,2022.04.14
907,유야호,194,고흥 유자주 8%,5,2022.03.12
907,유야호,194,고흥 유자주 8%,5,2022.03.08
908,유용크,1054,만월 40%,5,2022.07.25
908,유용크,1064,"동백꽃, 제주",5,2022.07.25
909,유이짱,162,문배술 40%,5,2021.11.11
909,유이짱,70,서울의 밤,5,2021.11.11
910,유인강,346,설하담,5,2022.03.08
911,유지니니니,208,세종대왕어주 약주,5,2022.01.03
912,유타,133,담은,4.5,2022.08.10
912,유타,133,담은,5,2022.08.10
912,유타,148,우렁이쌀 청주,5,2022.08.10
912,유타,81,추사 40%,5,2022.08.10
913,육즙팡팡군만두,141,구름을 벗삼아,5,2021.03.31
913,육즙팡팡군만두,133,담은,3,2021.05.03
913,육즙팡팡군만두,89,문경바람 오크 40%,3,2021.03.12
913,육즙팡팡군만두,1094,고도리 샤인머스캣 와인 (망고포도),5,2022.03.04
913,육즙팡팡군만두,1094,고도리 샤인머스캣 와인 (망고포도),5,2022.01.03
913,육즙팡팡군만두,190,고도리 복숭아 와인,4,2021.11.08
913,육즙팡팡군만두,190,고도리 복숭아 와인,5,2021.02.22
913,육즙팡팡군만두,294,고도리 자두 와인,5,2022.03.04
913,육즙팡팡군만두,294,고도리 자두 와인,5,2021.02.22
913,육즙팡팡군만두,294,고도리 자두 와인,5,2021.02.12
913,육즙팡팡군만두,293,고도리 체리 와인,3,2021.03.16
913,육즙팡팡군만두,196,고도리 화이트 청수 와인,4,2021.11.12
913,육즙팡팡군만두,193,고도리 화이트 와인 (스위트),5,2021.11.08
913,육즙팡팡군만두,224,혼디주,5,2021.01.30
914,윤*경,257,토박이 한산 소곡주,4,2022.01.01
914,윤*경,70,서울의 밤,5,2022.01.01
915,윤*근,194,고흥 유자주 8%,5,2020.07.20
915,윤*근,77,매실원주,4,2020.07.20
915,윤*근,326,밀담 40%,5,2021.05.08
915,윤*근,326,밀담 40%,5,2021.03.29
915,윤*근,255,부자진,5,2022.07.24
915,윤*근,81,추사 40%,5,2022.07.23
915,윤*근,81,추사 40%,5,2021.05.08
916,윤*기,224,혼디주,4.5,2021.09.27
917,윤*담,335,안동소주 일품 40%,5,2022.02.25
918,윤*리,85,천비향 화주,5,2022.07.19
919,윤*린,133,담은,5,2022.06.23
920,윤*민,133,담은,5,2022.05.02
920,윤*민,133,담은,5,2021.07.20
920,윤*민,207,세종대왕어주 탁주,5,2021.07.20
920,윤*민,198,술공방 9.0,5,2021.07.20
920,윤*민,75,술취한 원숭이,5,2021.07.20
920,윤*민,310,담화탁주,5,2021.07.20
920,윤*민,257,토박이 한산 소곡주,5,2021.07.20
920,윤*민,231,삼양춘 청주,5,2021.07.20
920,윤*민,148,우렁이쌀 청주,5,2021.07.20
920,윤*민,148,우렁이쌀 청주,5,2021.07.20
921,윤*범,320,나루 생 막걸리 11.5%,4,2021.11.14
922,윤*상,162,문배술 40%,5,2020.12.21
922,윤*상,70,서울의 밤,5,2021.01.04
923,윤*섭,1105,솔섬 17%,4,2022.04.02
924,윤*식,141,구름을 벗삼아,5,2021.01.15
924,윤*식,133,담은,5,2021.01.24
924,윤*식,307,청남대 블루베리 생 막걸리,5,2021.01.24
924,윤*식,139,오미자 생 막걸리,5,2021.01.15
924,윤*식,119,조은술 세종 바나나,5,2021.01.15
924,윤*식,194,고흥 유자주 8%,5,2022.07.03
924,윤*식,202,겨울소주 25%,5,2021.01.01
925,윤*영,86,천비향 탁주,5,2021.09.09
925,윤*영,70,서울의 밤,5,2021.09.08
925,윤*영,81,추사 40%,4.5,2021.09.09
926,윤*운,1071,벗이랑 조릿대,5,2022.01.26
927,윤*원,133,담은,5,2021.07.09
927,윤*원,197,단상지교,4,2020.12.22
928,윤*윤,1205,청주신선주 약주 16%,5,2022.07.31
928,윤*윤,147,술아 국화주,5,2022.07.31
929,윤*은,133,담은,5,2020.12.18
929,윤*은,133,담은,5,2020.06.27
929,윤*은,198,술공방 9.0,4,2020.07.10
929,윤*은,226,복단지,5,2020.07.10
929,윤*은,194,고흥 유자주 8%,5,2020.08.12
929,윤*은,231,삼양춘 청주,5,2020.08.12
929,윤*은,77,매실원주,5,2020.07.10
930,윤*정,304,능이주,5,2021.02.19
931,윤*준,135,복순도가 손 막걸리,5,2022.01.26
932,윤*중,70,서울의 밤,5,2019.10.29
933,윤*진,1147,보일러 틀어놨어,4.5,2021.12.15
933,윤*진,346,설하담,5,2021.06.29
933,윤*진,241,오매백주,5,2021.11.03
933,윤*진,241,오매백주,5,2020.09.12
933,윤*진,240,오산 막걸리,5,2020.09.10
933,윤*진,310,담화탁주,5,2021.01.10
933,윤*진,257,토박이 한산 소곡주,4.5,2021.11.03
933,윤*진,194,고흥 유자주 8%,5,2021.07.23
933,윤*진,194,고흥 유자주 8%,5,2020.11.22
933,윤*진,194,고흥 유자주 8%,5,2020.09.21
933,윤*진,194,고흥 유자주 8%,5,2020.09.10
933,윤*진,148,우렁이쌀 청주,5,2022.05.21
933,윤*진,202,겨울소주 25%,1,2021.09.25
933,윤*진,95,담솔,5,2021.03.23
933,윤*진,244,독산 53%,5,2021.11.03
933,윤*진,77,매실원주,5,2022.05.13
933,윤*진,181,병영소주,5,2021.08.19
933,윤*진,1111,신애유자,5,2022.05.13
933,윤*진,222,요새로제,5,2021.01.10
934,윤*철,1112,두레앙 22%,5,2021.12.31
934,윤*철,77,매실원주,4,2022.01.04
934,윤*철,70,서울의 밤,3.5,2022.01.04
934,윤*철,1167,진도 아리랑 홍주 40%,5,2022.02.11
935,윤*혁,276,왕율주 33%,5,2021.07.26
936,윤*현,326,밀담 40%,4,2021.05.04
937,윤*호,72,삼양춘 탁주,4.5,2021.12.08
937,윤*호,194,고흥 유자주 8%,5,2021.12.08
937,윤*호,194,고흥 유자주 8%,5,2021.12.08
937,윤*호,194,고흥 유자주 8%,5,2021.12.08
937,윤*호,194,고흥 유자주 8%,4.5,2021.12.08
937,윤*호,194,고흥 유자주 8%,5,2021.12.08
937,윤*호,194,고흥 유자주 8%,4.5,2021.12.08
937,윤*호,194,고흥 유자주 8%,4.5,2021.12.08
937,윤*호,194,고흥 유자주 8%,4.5,2021.12.08
937,윤*호,194,고흥 유자주 8%,5,2021.12.08
937,윤*호,194,고흥 유자주 8%,5,2021.12.08
937,윤*호,194,고흥 유자주 8%,5,2021.12.08
937,윤*호,202,겨울소주 25%,5,2020.12.16
937,윤*호,202,겨울소주 25%,5,2020.12.16
937,윤*호,202,겨울소주 25%,5,2020.02.27
937,윤*호,89,문경바람 오크 40%,3,2020.03.04
937,윤*호,330,264 청포도 와인 꽃 (Medium Sweet),4.5,2021.12.08
937,윤*호,80,추사 블루 스위트,4.5,2021.12.08
937,윤*호,224,혼디주,4.5,2021.12.19
938,윤*훈,133,담은,5,2021.07.22
938,윤*훈,133,담은,5,2021.02.16
938,윤*훈,310,담화탁주,5,2022.02.10
938,윤*훈,1050,한청,5,2022.05.12
938,윤*훈,93,솔송주,5,2022.05.12
938,윤*훈,93,솔송주,4.5,2022.05.10
938,윤*훈,121,세인트하우스 모과 와인,4.5,2022.02.10
938,윤*훈,122,세인트하우스 오미자 와인,5,2022.02.10
938,윤*훈,110,애피소드 상그리아,4.5,2022.02.15
938,윤*훈,131,부안 참뽕 와인,5,2022.02.10
939,윤*희,194,고흥 유자주 8%,5,2022.08.10
939,윤*희,194,고흥 유자주 8%,5,2022.03.12
939,윤*희,194,고흥 유자주 8%,4.5,2022.03.12
939,윤*희,66,술샘16,5,2022.03.19
940,윤영하,133,담은,5,2022.07.02
941,윤종호,93,솔송주,4.5,2022.07.05
942,윤파파,1093,백련 미스티 살균 막걸리,5,2022.05.31
942,윤파파,1092,안동소주 일품 40% 골드,5,2022.05.31
943,으네,133,담은,5,2021.07.28
943,으네,275,문삼이공 잣,5,2022.05.25
943,으네,198,술공방 9.0,5,2021.11.20
943,으네,278,시향가,5,2021.11.20
943,으네,153,붉은 원숭이,5,2021.11.20
943,으네,200,구기홍주,5,2021.11.20
943,으네,202,겨울소주 25%,5,2021.11.20
943,으네,1049,금설,4,2021.07.28
944,은경쓰,77,매실원주,4,2022.06.30
944,은경쓰,327,미상 25%,5,2022.06.30
944,은경쓰,70,서울의 밤,5,2022.06.30
944,은경쓰,224,혼디주,4.5,2022.06.30
945,은냥대지,280,커피냑,5,2022.07.01
946,은봉이애비,240,오산 막걸리,4.5,2022.01.22
947,은정,131,부안 참뽕 와인,5,2021.12.05
948,은하철도,75,술취한 원숭이,3.5,2022.05.27
949,이*,1187,서설,5,2022.04.28
949,이*,1178,우포,5,2022.08.08
949,이*,1043,만월 24%,4.5,2022.07.06
949,이*,333,안동소주 일품 17%,5,2022.07.05
950,이**래,70,서울의 밤,5,2022.07.13
951,이*건,77,매실원주,4.5,2021.10.03
952,이*경,133,담은,5,2021.07.20
952,이*경,133,담은,5,2021.04.30
952,이*경,1111,신애유자,4,2022.01.03
953,이*곤,346,설하담,5,2022.03.08
953,이*곤,257,토박이 한산 소곡주,5,2021.10.20
953,이*곤,100,오미로제 프리미어,4.5,2022.05.25
954,이*관,240,오산 막걸리,4,2020.11.29
955,이*구,257,토박이 한산 소곡주,5,2021.10.02
955,이*구,309,시나브로 에뚜왈 화이트 스파클링 와인,5,2021.04.04
955,이*구,309,시나브로 에뚜왈 화이트 스파클링 와인,5,2021.04.04
955,이*구,309,시나브로 에뚜왈 화이트 스파클링 와인,5,2021.04.04
955,이*구,309,시나브로 에뚜왈 화이트 스파클링 와인,5,2021.02.03
956,이*국,334,안동소주 일품 21%,5,2021.09.09
957,이*권,310,담화탁주,4,2021.03.05
958,이*규,141,구름을 벗삼아,4,2022.06.24
958,이*규,135,복순도가 손 막걸리,5,2021.09.26
958,이*규,310,담화탁주,5,2021.03.15
958,이*규,153,붉은 원숭이,5,2021.03.16
958,이*규,257,토박이 한산 소곡주,5,2021.03.17
958,이*규,194,고흥 유자주 8%,5,2022.04.09
958,이*규,77,매실원주,5,2021.10.26
958,이*규,255,부자진,5,2021.03.06
958,이*규,70,서울의 밤,5,2022.04.09
958,이*규,70,서울의 밤,5,2021.10.26
959,이*근,1092,안동소주 일품 40% 골드,5,2022.05.02
959,이*근,1014,이도 42%,5,2022.05.02
960,이*기,276,왕율주 33%,5,2021.01.17
960,이*기,81,추사 40%,5,2020.10.22
960,이*기,196,고도리 화이트 청수 와인,5,2021.03.06
961,이*다,1118,만강에 비친 달,4,2021.11.15
961,이*다,194,고흥 유자주 8%,5,2021.10.27
961,이*다,1111,신애유자,4,2021.11.15
961,이*다,1094,고도리 샤인머스캣 와인 (망고포도),4,2021.10.27
961,이*다,190,고도리 복숭아 와인,3.5,2021.10.27
961,이*다,222,요새로제,5,2021.11.15
962,이*도,133,담은,5,2020.01.06
962,이*도,70,서울의 밤,5,2020.01.06
963,이*라,1094,고도리 샤인머스캣 와인 (망고포도),5,2022.01.22
963,이*라,1061,시나브로 에뚜왈 로제 스파클링 와인,5,2022.01.22
963,이*라,309,시나브로 에뚜왈 화이트 스파클링 와인,5,2022.01.22
964,이*락,77,매실원주,4.5,2022.06.29
964,이*락,77,매실원주,5,2021.06.10
964,이*락,81,추사 40%,4,2021.07.20
965,이*람,340,금산인삼주 수삼 23%,5,2021.11.16
966,이*래,162,문배술 40%,5,2021.02.18
967,이*련,1051,궁중술 왕주,4.5,2022.03.29
968,이*령,298,크라테 산머루 드라이,5,2022.01.24
969,이*록,135,복순도가 손 막걸리,5,2021.11.09
969,이*록,304,능이주,4,2021.10.20
969,이*록,89,문경바람 오크 40%,4,2021.10.20
969,이*록,327,미상 25%,3,2021.11.09
969,이*록,224,혼디주,4,2021.11.09
970,이*률,130,니모메,5,2022.05.24
970,이*률,96,허니문 와인,5,2022.05.24
971,이*리,257,토박이 한산 소곡주,4.5,2021.09.12
972,이*림,133,담은,5,2020.12.19
972,이*림,77,매실원주,5,2022.04.24
973,이*만,64,면천 두견주,5,2021.05.01
973,이*만,64,면천 두견주,5,2021.05.01
974,이*망,70,서울의 밤,5,2020.12.27
974,이*망,81,추사 40%,5,2020.12.27
974,이*망,294,고도리 자두 와인,5,2020.12.27
975,이*명,1051,궁중술 왕주,4.5,2021.09.12
976,이*모,1092,안동소주 일품 40% 골드,4.5,2021.10.27
976,이*모,100,오미로제 프리미어,4.5,2021.12.13
977,이*미,194,고흥 유자주 8%,5,2022.05.18
977,이*미,194,고흥 유자주 8%,5,2021.05.29
977,이*미,77,매실원주,4.5,2022.06.14
977,이*미,77,매실원주,5,2021.09.09
977,이*미,110,애피소드 상그리아,5,2020.09.17
978,이*민,362,별산 막걸리,4,2022.04.13
978,이*민,133,담은,5,2021.11.24
978,이*민,257,토박이 한산 소곡주,4.5,2022.05.12
978,이*민,257,토박이 한산 소곡주,4.5,2022.04.13
978,이*민,257,토박이 한산 소곡주,5,2022.01.01
978,이*민,257,토박이 한산 소곡주,4.5,2021.09.11
978,이*민,257,토박이 한산 소곡주,4,2021.05.04
978,이*민,194,고흥 유자주 8%,5,2022.01.01
978,이*민,130,니모메,5,2022.04.19
978,이*민,303,송이주,5,2022.02.09
978,이*민,281,제주 몬순 커피주,5,2022.02.11
978,이*민,202,겨울소주 25%,5,2022.01.01
978,이*민,324,려 증류소주 40%,5,2021.11.13
978,이*민,77,매실원주,5,2021.11.05
978,이*민,162,문배술 40%,5,2021.11.03
978,이*민,70,서울의 밤,5,2020.12.19
978,이*민,280,커피냑,5,2022.02.11
978,이*민,190,고도리 복숭아 와인,5,2020.12.25
978,이*민,193,고도리 화이트 와인 (스위트),5,2020.12.25
978,이*민,131,부안 참뽕 와인,5,2020.05.11
979,이*범,224,혼디주,5,2021.12.22
980,이*상,133,담은,4,2021.04.28
980,이*상,116,청명주 약주 17%,5,2021.04.13
980,이*상,257,토박이 한산 소곡주,4.5,2021.09.12
980,이*상,194,고흥 유자주 8%,5,2021.04.13
980,이*상,77,매실원주,4.5,2021.09.18
981,이*석,198,술공방 9.0,5,2021.02.02
981,이*석,1187,서설,5,2022.04.15
981,이*석,1050,한청,5,2021.09.16
981,이*석,257,토박이 한산 소곡주,5,2021.09.08
981,이*석,148,우렁이쌀 청주,5,2022.04.13
981,이*석,200,구기홍주,5,2021.02.02
981,이*석,202,겨울소주 25%,5,2021.05.09
981,이*석,202,겨울소주 25%,5,2021.02.02
981,이*석,77,매실원주,5,2021.07.04
981,이*석,1016,미르 40%,5,2021.10.26
981,이*석,255,부자진,5,2021.10.26
981,이*석,276,왕율주 33%,5,2021.10.26
981,이*석,81,추사 40%,5,2021.10.26
982,이*선,133,담은,5,2020.02.27
982,이*선,241,오매백주,5,2020.11.15
982,이*선,240,오산 막걸리,5,2020.11.15
982,이*선,77,매실원주,5,2021.09.14
982,이*선,70,서울의 밤,5,2021.12.30
982,이*선,70,서울의 밤,5,2021.12.17
982,이*선,70,서울의 밤,4,2020.11.13
982,이*선,113,한스오차드 애플,5,2020.11.11
982,이*선,224,혼디주,5,2021.09.13
983,이*수,310,담화탁주,4,2021.03.18
983,이*수,1169,청비성,2,2022.06.28
983,이*수,116,청명주 약주 17%,3.5,2022.05.24
983,이*수,257,토박이 한산 소곡주,5,2021.09.08
983,이*수,77,매실원주,3.5,2021.11.03
984,이*순,133,담은,4,2021.08.06
984,이*순,253,오미로제 연,5,2021.08.06
985,이*슬,198,술공방 9.0,4,2021.02.07
986,이*식,224,혼디주,4,2021.12.27
987,이*아,1099,삼양춘 탁주 라이트,5,2021.11.30
987,이*아,72,삼양춘 탁주,5,2021.11.30
987,이*아,151,삼양춘 약주,5,2021.12.14
987,이*아,77,매실원주,5,2021.08.30
987,이*아,334,안동소주 일품 21%,4.5,2022.07.14
987,이*아,334,안동소주 일품 21%,5,2022.07.14
987,이*아,222,요새로제,5,2022.02.11
987,이*아,131,부안 참뽕 와인,4.5,2021.11.30
988,이*연,241,오매백주,5,2021.01.06
988,이*연,310,담화탁주,4,2021.05.31
988,이*연,1140,기다림 흑미 약주,5,2022.01.21
988,이*연,1139,기다림 백미 약주,5,2022.01.21
988,이*연,194,고흥 유자주 8%,5,2022.01.14
988,이*연,313,녹파주,5,2022.01.22
988,이*연,93,솔송주,4.5,2022.01.22
988,이*연,202,겨울소주 25%,4,2022.01.01
988,이*연,254,꿀샘16,5,2022.05.20
988,이*연,95,담솔,5,2022.01.22
988,이*연,324,려 증류소주 40%,3,2022.01.01
988,이*연,77,매실원주,5,2022.01.22
988,이*연,70,서울의 밤,5,2022.01.22
988,이*연,70,서울의 밤,5,2022.01.01
988,이*연,66,술샘16,5,2022.05.20
988,이*연,299,술샘19,5,2022.05.20
988,이*연,1061,시나브로 에뚜왈 로제 스파클링 와인,5,2022.01.20
988,이*연,253,오미로제 연,5,2022.01.14
988,이*연,190,고도리 복숭아 와인,5,2022.01.14
989,이*엽,133,담은,4,2021.05.02
989,이*엽,310,담화탁주,5,2021.05.02
989,이*엽,277,애플사이더 헤베,5,2021.05.02
990,이*영,1230,이상헌 탁주 14%,4.5,2022.05.26
990,이*영,1147,보일러 틀어놨어,5,2022.01.25
990,이*영,133,담은,5,2022.05.08
990,이*영,133,담은,5,2022.03.12
990,이*영,133,담은,5,2021.10.25
990,이*영,133,담은,5,2021.10.22
990,이*영,133,담은,5,2021.10.22
990,이*영,133,담은,5,2021.10.22
990,이*영,133,담은,5,2021.02.02
990,이*영,207,세종대왕어주 탁주,5,2021.01.03
990,이*영,198,술공방 9.0,5,2021.01.06
990,이*영,241,오매백주,4,2020.10.08
990,이*영,240,오산 막걸리,5,2020.10.27
990,이*영,310,담화탁주,3,2021.10.22
990,이*영,1169,청비성,5,2022.04.16
990,이*영,208,세종대왕어주 약주,5,2021.01.03
990,이*영,257,토박이 한산 소곡주,5,2021.01.06
990,이*영,257,토박이 한산 소곡주,5,2020.10.15
990,이*영,194,고흥 유자주 8%,5,2020.10.05
990,이*영,76,홍삼명주,5,2020.10.08
990,이*영,202,겨울소주 25%,5,2021.01.21
990,이*영,243,독산 30%,5,2021.12.24
990,이*영,77,매실원주,4.5,2021.10.09
990,이*영,227,진맥소주 40%,5,2022.02.09
990,이*영,1094,고도리 샤인머스캣 와인 (망고포도),5,2022.03.12
990,이*영,1064,"동백꽃, 제주",5,2022.04.16
991,이*오,196,고도리 화이트 청수 와인,4,2020.05.19
992,이*완,64,면천 두견주,5,2022.05.03
993,이*용,310,담화탁주,5,2021.01.25
993,이*용,310,담화탁주,5,2021.01.10
993,이*용,202,겨울소주 25%,5,2021.03.07
994,이*우,133,담은,5,2020.12.22
994,이*우,138,오희,5,2021.08.27
994,이*우,310,담화탁주,5,2022.06.24
994,이*우,254,꿀샘16,5,2022.06.24
994,이*우,254,꿀샘16,5,2022.03.06
994,이*우,77,매실원주,5,2022.03.08
994,이*우,77,매실원주,5,2021.08.27
994,이*우,67,미르 25%,4,2022.03.06
994,이*우,299,술샘19,5,2022.03.06
994,이*우,1214,"유채꽃, 제주",5,2022.06.24
994,이*우,1202,크라테 자두 와인,4.5,2022.03.25
994,이*우,1064,"동백꽃, 제주",5,2022.06.24
994,이*우,82,추사 애플 와인,4,2021.08.27
995,이*욱,133,담은,5,2020.12.17
995,이*욱,72,삼양춘 탁주,5,2021.02.25
995,이*욱,198,술공방 9.0,5,2021.02.25
995,이*욱,240,오산 막걸리,5,2020.12.26
995,이*욱,304,능이주,5,2021.02.25
996,이*웅,310,담화탁주,5,2021.01.23
996,이*웅,77,매실원주,5,2021.01.20
997,이*원,310,담화탁주,3,2021.01.08
997,이*원,124,괴산 세종 찰옥수수,5,2022.04.21
997,이*원,124,괴산 세종 찰옥수수,5,2022.01.14
997,이*원,124,괴산 세종 찰옥수수,4.5,2022.01.13
997,이*원,126,세종 알밤주,5,2022.01.14
997,이*원,296,크라테 화이트 스위트,3,2021.01.08
998,이*윤,352,금이산 복숭아 와인,5,2021.11.13
999,이*융,226,복단지,5,2021.12.27
999,이*융,226,복단지,5,2021.12.27
1000,이*은,133,담은,5,2021.07.27
1000,이*은,133,담은,5,2021.07.27
1000,이*은,140,문희,5,2021.07.27
1000,이*은,147,술아 국화주,4,2020.10.05
1000,이*은,225,경성 과하주,4,2020.10.15
1000,이*은,194,고흥 유자주 8%,4,2020.12.09
1000,이*은,202,겨울소주 25%,5,2022.02.10
1000,이*은,202,겨울소주 25%,5,2021.05.22
1000,이*은,77,매실원주,5,2020.12.10
1000,이*은,77,매실원주,5,2020.12.09
1000,이*은,1064,"동백꽃, 제주",5,2021.10.27
1000,이*은,224,혼디주,5,2021.10.27
1001,이*재,133,담은,4.5,2021.11.18
1001,이*재,133,담은,5,2020.08.13
1001,이*재,241,오매백주,4,2020.11.13
1001,이*재,241,오매백주,5,2020.09.21
1001,이*재,194,고흥 유자주 8%,5,2020.08.13
1001,이*재,202,겨울소주 25%,5,2021.11.18
1001,이*재,77,매실원주,4.5,2021.11.18
1001,이*재,1094,고도리 샤인머스캣 와인 (망고포도),5,2021.12.22
